,Inflow rate,Stenosis amplitude,Stenosis width
817,1.000000,0.357143,0.200000
818,1.000000,0.357143,0.214286
819,1.000000,0.357143,0.228571
820,1.000000,0.357143,0.243057
821,1.000000,0.357143,0.257143
822,1.000000,0.357143,0.271629
823,1.000000,0.357143,0.285714
824,1.000000,0.357143,0.300000
825,1.000000,0.385714,0.100000
826,1.000000,0.385714,0.114286
827,1.000000,0.385714,0.128571
828,1.000000,0.385714,0.142857
829,1.000000,0.385714,0.157143
830,1.000000,0.385714,0.171629
831,1.000000,0.385714,0.185714
832,1.000000,0.385714,0.200000
833,1.000000,0.385714,0.214286
834,1.000000,0.385714,0.228571
835,1.000000,0.385714,0.243057
836,1.000000,0.385714,0.257143
837,1.000000,0.385714,0.271629
838,1.000000,0.385714,0.285714
839,1.000000,0.385714,0.300000
840,1.000000,0.414286,0.100000
841,1.000000,0.414286,0.114286
842,1.000000,0.414286,0.128571
843,1.000000,0.414286,0.142857
844,1.000000,0.414286,0.157143
845,1.000000,0.414286,0.171629
846,1.000000,0.414286,0.185714
847,1.000000,0.414286,0.200000
848,1.000000,0.414286,0.214286
849,1.000000,0.414286,0.228571
850,1.000000,0.414286,0.243057
851,1.000000,0.414286,0.257143
852,1.000000,0.414286,0.271629
853,1.000000,0.414286,0.285714
854,1.000000,0.414286,0.300000
855,1.000000,0.442857,0.100000
856,1.000000,0.442857,0.114286
857,1.000000,0.442857,0.128571
858,1.000000,0.442857,0.142857
859,1.000000,0.442857,0.157143
860,1.000000,0.442857,0.171629
861,1.000000,0.442857,0.185714
862,1.000000,0.442857,0.200000
863,1.000000,0.442857,0.214286
864,1.000000,0.442857,0.228571
865,1.000000,0.442857,0.243057
866,1.000000,0.442857,0.257143
867,1.000000,0.442857,0.271629
868,1.000000,0.442857,0.285714
869,1.000000,0.442857,0.300000
870,1.000000,0.471429,0.100000
871,1.000000,0.471429,0.114286
872,1.000000,0.471429,0.128571
873,1.000000,0.471429,0.142857
874,1.000000,0.471429,0.157143
875,1.000000,0.471429,0.171629
876,1.000000,0.471429,0.185714
877,1.000000,0.471429,0.200000
878,1.000000,0.471429,0.214286
879,1.000000,0.471429,0.228571
880,1.000000,0.471429,0.243057
881,1.000000,0.471429,0.257143
882,1.000000,0.471429,0.271629
883,1.000000,0.471429,0.285714
884,1.000000,0.471429,0.300000
885,1.000000,0.500000,0.100000
886,1.000000,0.500000,0.114286
887,1.000000,0.500000,0.128571
888,1.000000,0.500000,0.142857
889,1.000000,0.500000,0.157143
890,1.000000,0.500000,0.171629
891,1.000000,0.500000,0.185714
892,1.000000,0.500000,0.200000
893,1.000000,0.500000,0.214286
894,1.000000,0.500000,0.228571
895,1.000000,0.500000,0.243057
896,1.000000,0.500000,0.257143
897,1.000000,0.500000,0.271629
898,1.000000,0.500000,0.285714
899,1.000000,0.500000,0.300000
900,1.100000,0.100000,0.100000
901,1.100000,0.100000,0.114286
902,1.100000,0.100000,0.128571
903,1.100000,0.100000,0.142857
904,1.100000,0.100000,0.157143
905,1.100000,0.100000,0.171629
906,1.100000,0.100000,0.185714
907,1.100000,0.100000,0.200000
908,1.100000,0.100000,0.214286
909,1.100000,0.100000,0.228571
910,1.100000,0.100000,0.243057
911,1.100000,0.100000,0.257143
912,1.100000,0.100000,0.271629
913,1.100000,0.100000,0.285714
914,1.100000,0.100000,0.300000
915,1.100000,0.128571,0.100000
916,1.100000,0.128571,0.114286
917,1.100000,0.128571,0.128571
918,1.100000,0.128571,0.142857
919,1.100000,0.128571,0.157143
920,1.100000,0.128571,0.171629
921,1.100000,0.128571,0.185714
922,1.100000,0.128571,0.200000
923,1.100000,0.128571,0.214286
924,1.100000,0.128571,0.228571
925,1.100000,0.128571,0.243057
926,1.100000,0.128571,0.257143
927,1.100000,0.128571,0.271629
928,1.100000,0.128571,0.285714
929,1.100000,0.128571,0.300000
930,1.100000,0.157143,0.100000
931,1.100000,0.157143,0.114286
932,1.100000,0.157143,0.128571
933,1.100000,0.157143,0.142857
934,1.100000,0.157143,0.157143
935,1.100000,0.157143,0.171629
936,1.100000,0.157143,0.185714
937,1.100000,0.157143,0.200000
938,1.100000,0.157143,0.214286
939,1.100000,0.157143,0.228571
940,1.100000,0.157143,0.243057
941,1.100000,0.157143,0.257143
942,1.100000,0.157143,0.271629
943,1.100000,0.157143,0.285714
944,1.100000,0.157143,0.300000
945,1.100000,0.185714,0.100000
946,1.100000,0.185714,0.114286
947,1.100000,0.185714,0.128571
948,1.100000,0.185714,0.142857
949,1.100000,0.185714,0.157143
950,1.100000,0.185714,0.171629
951,1.100000,0.185714,0.185714
952,1.100000,0.185714,0.200000
953,1.100000,0.185714,0.214286
954,1.100000,0.185714,0.228571
955,1.100000,0.185714,0.243057
956,1.100000,0.185714,0.257143
957,1.100000,0.185714,0.271629
958,1.100000,0.185714,0.285714
959,1.100000,0.185714,0.300000
960,1.100000,0.214286,0.100000
961,1.100000,0.214286,0.114286
962,1.100000,0.214286,0.128571
963,1.100000,0.214286,0.142857
964,1.100000,0.214286,0.157143
965,1.100000,0.214286,0.171629
966,1.100000,0.214286,0.185714
967,1.100000,0.214286,0.200000
968,1.100000,0.214286,0.214286
969,1.100000,0.214286,0.228571
970,1.100000,0.214286,0.243057
971,1.100000,0.214286,0.257143
972,1.100000,0.214286,0.271629
973,1.100000,0.214286,0.285714
974,1.100000,0.214286,0.300000
975,1.100000,0.242857,0.100000
976,1.100000,0.242857,0.114286
977,1.100000,0.242857,0.128571
978,1.100000,0.242857,0.142857
979,1.100000,0.242857,0.157143
980,1.100000,0.242857,0.171629
981,1.100000,0.242857,0.185714
982,1.100000,0.242857,0.200000
983,1.100000,0.242857,0.214286
984,1.100000,0.242857,0.228571
985,1.100000,0.242857,0.243057
986,1.100000,0.242857,0.257143
987,1.100000,0.242857,0.271629
988,1.100000,0.242857,0.285714
989,1.100000,0.242857,0.300000
990,1.100000,0.271429,0.100000
991,1.100000,0.271429,0.114286
992,1.100000,0.271429,0.128571
993,1.100000,0.271429,0.142857
994,1.100000,0.271429,0.157143
995,1.100000,0.271429,0.171629
996,1.100000,0.271429,0.185714
997,1.100000,0.271429,0.200000
998,1.100000,0.271429,0.214286
999,1.100000,0.271429,0.228571
1000,1.100000,0.271429,0.243057
1001,1.100000,0.271429,0.257143
1002,1.100000,0.271429,0.271629
1003,1.100000,0.271429,0.285714
1004,1.100000,0.271429,0.300000
1005,1.100000,0.300000,0.100000
1006,1.100000,0.300000,0.114286
1007,1.100000,0.300000,0.128571
1008,1.100000,0.300000,0.142857
1009,1.100000,0.300000,0.157143
1010,1.100000,0.300000,0.171629
1011,1.100000,0.300000,0.185714
1012,1.100000,0.300000,0.200000
1013,1.100000,0.300000,0.214286
1014,1.100000,0.300000,0.228571
1015,1.100000,0.300000,0.243057
1016,1.100000,0.300000,0.257143
1017,1.100000,0.300000,0.271629
1018,1.100000,0.300000,0.285714
1019,1.100000,0.300000,0.300000
1020,1.100000,0.328571,0.100000
1021,1.100000,0.328571,0.114286
1022,1.100000,0.328571,0.128571
1023,1.100000,0.328571,0.142857
1024,1.100000,0.328571,0.157143
1025,1.100000,0.328571,0.171629
1026,1.100000,0.328571,0.185714
1027,1.100000,0.328571,0.200000
1028,1.100000,0.328571,0.214286
1029,1.100000,0.328571,0.228571
1030,1.100000,0.328571,0.243057
1031,1.100000,0.328571,0.257143
1032,1.100000,0.328571,0.271629
1033,1.100000,0.328571,0.285714
1034,1.100000,0.328571,0.300000
1035,1.100000,0.357143,0.100000
1036,1.100000,0.357143,0.114286
1037,1.100000,0.357143,0.128571
1038,1.100000,0.357143,0.142857
1039,1.100000,0.357143,0.157143
1040,1.100000,0.357143,0.171629
1041,1.100000,0.357143,0.185714
1042,1.100000,0.357143,0.200000
1043,1.100000,0.357143,0.214286
1044,1.100000,0.357143,0.228571
1045,1.100000,0.357143,0.243057
1046,1.100000,0.357143,0.257143
1047,1.100000,0.357143,0.271629
1048,1.100000,0.357143,0.285714
1049,1.100000,0.357143,0.300000
1050,1.100000,0.385714,0.100000
1051,1.100000,0.385714,0.114286
1052,1.100000,0.385714,0.128571
1053,1.100000,0.385714,0.142857
1054,1.100000,0.385714,0.157143
1055,1.100000,0.385714,0.171629
1056,1.100000,0.385714,0.185714
1057,1.100000,0.385714,0.200000
1058,1.100000,0.385714,0.214286
1059,1.100000,0.385714,0.228571
1060,1.100000,0.385714,0.243057
1061,1.100000,0.385714,0.257143
1062,1.100000,0.385714,0.271629
1063,1.100000,0.385714,0.285714
1064,1.100000,0.385714,0.300000
1065,1.100000,0.414286,0.100000
1066,1.100000,0.414286,0.114286
1067,1.100000,0.414286,0.128571
1068,1.100000,0.414286,0.142857
1069,1.100000,0.414286,0.157143
1070,1.100000,0.414286,0.171629
1071,1.100000,0.414286,0.185714
1072,1.100000,0.414286,0.200000
1073,1.100000,0.414286,0.214286
1074,1.100000,0.414286,0.228571
1075,1.100000,0.414286,0.243057
1076,1.100000,0.414286,0.257143
1077,1.100000,0.414286,0.271629
1078,1.100000,0.414286,0.285714
1079,1.100000,0.414286,0.300000
1080,1.100000,0.442857,0.100000
1081,1.100000,0.442857,0.114286
1082,1.100000,0.442857,0.128571
1083,1.100000,0.442857,0.142857
1084,1.100000,0.442857,0.157143
1085,1.100000,0.442857,0.171629
1086,1.100000,0.442857,0.185714
1087,1.100000,0.442857,0.200000
1088,1.100000,0.442857,0.214286
1089,1.100000,0.442857,0.228571
1090,1.100000,0.442857,0.243057
1091,1.100000,0.442857,0.257143
1092,1.100000,0.442857,0.271629
1093,1.100000,0.442857,0.285714
1094,1.100000,0.442857,0.300000
1095,1.100000,0.471429,0.100000
1096,1.100000,0.471429,0.114286
1097,1.100000,0.471429,0.128571
1098,1.100000,0.471429,0.142857
1099,1.100000,0.471429,0.157143
1100,1.100000,0.471429,0.171629
1101,1.100000,0.471429,0.185714
1102,1.100000,0.471429,0.200000
1103,1.100000,0.471429,0.214286
1104,1.100000,0.471429,0.228571
1105,1.100000,0.471429,0.243057
1106,1.100000,0.471429,0.257143
1107,1.100000,0.471429,0.271629
1108,1.100000,0.471429,0.285714
1109,1.100000,0.471429,0.300000
1110,1.100000,0.500000,0.100000
1111,1.100000,0.500000,0.114286
1112,1.100000,0.500000,0.128571
1113,1.100000,0.500000,0.142857
1114,1.100000,0.500000,0.157143
1115,1.100000,0.500000,0.171629
1116,1.100000,0.500000,0.185714
1117,1.100000,0.500000,0.200000
1118,1.100000,0.500000,0.214286
1119,1.100000,0.500000,0.228571
1120,1.100000,0.500000,0.243057
1121,1.100000,0.500000,0.257143
1122,1.100000,0.500000,0.271629
1123,1.100000,0.500000,0.285714
1124,1.100000,0.500000,0.300000
1125,1.200000,0.100000,0.100000
1126,1.200000,0.100000,0.114286
1127,1.200000,0.100000,0.128571
1128,1.200000,0.100000,0.142857
1129,1.200000,0.100000,0.157143
1130,1.200000,0.100000,0.171629
1131,1.200000,0.100000,0.185714
1132,1.200000,0.100000,0.200000
1133,1.200000,0.100000,0.214286
1134,1.200000,0.100000,0.228571
1135,1.200000,0.100000,0.243057
1136,1.200000,0.100000,0.257143
1137,1.200000,0.100000,0.271629
1138,1.200000,0.100000,0.285714
1139,1.200000,0.100000,0.300000
1140,1.200000,0.128571,0.100000
1141,1.200000,0.128571,0.114286
1142,1.200000,0.128571,0.128571
1143,1.200000,0.128571,0.142857
1144,1.200000,0.128571,0.157143
1145,1.200000,0.128571,0.171629
1146,1.200000,0.128571,0.185714
1147,1.200000,0.128571,0.200000
1148,1.200000,0.128571,0.214286
1149,1.200000,0.128571,0.228571
1150,1.200000,0.128571,0.243057
1151,1.200000,0.128571,0.257143
1152,1.200000,0.128571,0.271629
1153,1.200000,0.128571,0.285714
1154,1.200000,0.128571,0.300000
1155,1.200000,0.157143,0.100000
1156,1.200000,0.157143,0.114286
1157,1.200000,0.157143,0.128571
1158,1.200000,0.157143,0.142857
1159,1.200000,0.157143,0.157143
1160,1.200000,0.157143,0.171629
1161,1.200000,0.157143,0.185714
1162,1.200000,0.157143,0.200000
1163,1.200000,0.157143,0.214286
1164,1.200000,0.157143,0.228571
1165,1.200000,0.157143,0.243057
1166,1.200000,0.157143,0.257143
1167,1.200000,0.157143,0.271629
1168,1.200000,0.157143,0.285714
1169,1.200000,0.157143,0.300000
1170,1.200000,0.185714,0.100000
1171,1.200000,0.185714,0.114286
1172,1.200000,0.185714,0.128571
1173,1.200000,0.185714,0.142857
1174,1.200000,0.185714,0.157143
1175,1.200000,0.185714,0.171629
1176,1.200000,0.185714,0.185714
1177,1.200000,0.185714,0.200000
1178,1.200000,0.185714,0.214286
1179,1.200000,0.185714,0.228571
1180,1.200000,0.185714,0.243057
1181,1.200000,0.185714,0.257143
1182,1.200000,0.185714,0.271629
1183,1.200000,0.185714,0.285714
1184,1.200000,0.185714,0.300000
1185,1.200000,0.214286,0.100000
1186,1.200000,0.214286,0.114286
1187,1.200000,0.214286,0.128571
1188,1.200000,0.214286,0.142857
1189,1.200000,0.214286,0.157143
1190,1.200000,0.214286,0.171629
1191,1.200000,0.214286,0.185714
1192,1.200000,0.214286,0.200000
1193,1.200000,0.214286,0.214286
1194,1.200000,0.214286,0.228571
1195,1.200000,0.214286,0.243057
1196,1.200000,0.214286,0.257143
1197,1.200000,0.214286,0.271629
1198,1.200000,0.214286,0.285714
1199,1.200000,0.214286,0.300000
1200,1.200000,0.242857,0.100000
1201,1.200000,0.242857,0.114286
1202,1.200000,0.242857,0.128571
1203,1.200000,0.242857,0.142857
1204,1.200000,0.242857,0.157143
1205,1.200000,0.242857,0.171629
1206,1.200000,0.242857,0.185714
1207,1.200000,0.242857,0.200000
1208,1.200000,0.242857,0.214286
1209,1.200000,0.242857,0.228571
1210,1.200000,0.242857,0.243057
1211,1.200000,0.242857,0.257143
1212,1.200000,0.242857,0.271629
1213,1.200000,0.242857,0.285714
1214,1.200000,0.242857,0.300000
1215,1.200000,0.271429,0.100000
1216,1.200000,0.271429,0.114286
1217,1.200000,0.271429,0.128571
1218,1.200000,0.271429,0.142857
1219,1.200000,0.271429,0.157143
1220,1.200000,0.271429,0.171629
1221,1.200000,0.271429,0.185714
1222,1.200000,0.271429,0.200000
1223,1.200000,0.271429,0.214286
1224,1.200000,0.271429,0.228571
1225,1.200000,0.271429,0.243057
1226,1.200000,0.271429,0.257143
1227,1.200000,0.271429,0.271629
1228,1.200000,0.271429,0.285714
1229,1.200000,0.271429,0.300000
1230,1.200000,0.300000,0.100000
1231,1.200000,0.300000,0.114286
1232,1.200000,0.300000,0.128571
1233,1.200000,0.300000,0.142857
1234,1.200000,0.300000,0.157143
1235,1.200000,0.300000,0.171629
1236,1.200000,0.300000,0.185714
1237,1.200000,0.300000,0.200000
1238,1.200000,0.300000,0.214286
1239,1.200000,0.300000,0.228571
1240,1.200000,0.300000,0.243057
1241,1.200000,0.300000,0.257143
1242,1.200000,0.300000,0.271629
1243,1.200000,0.300000,0.285714
1244,1.200000,0.300000,0.300000
1245,1.200000,0.328571,0.100000
1246,1.200000,0.328571,0.114286
1247,1.200000,0.328571,0.128571
1248,1.200000,0.328571,0.142857
1249,1.200000,0.328571,0.157143
1250,1.200000,0.328571,0.171629
1251,1.200000,0.328571,0.185714
1252,1.200000,0.328571,0.200000
1253,1.200000,0.328571,0.214286
1254,1.200000,0.328571,0.228571
1255,1.200000,0.328571,0.243057
1256,1.200000,0.328571,0.257143
1257,1.200000,0.328571,0.271629
1258,1.200000,0.328571,0.285714
1259,1.200000,0.328571,0.300000
1260,1.200000,0.357143,0.100000
1261,1.200000,0.357143,0.114286
1262,1.200000,0.357143,0.128571
1263,1.200000,0.357143,0.142857
1264,1.200000,0.357143,0.157143
1265,1.200000,0.357143,0.171629
1266,1.200000,0.357143,0.185714
1267,1.200000,0.357143,0.200000
1268,1.200000,0.357143,0.214286
1269,1.200000,0.357143,0.228571
1270,1.200000,0.357143,0.243057
1271,1.200000,0.357143,0.257143
1272,1.200000,0.357143,0.271629
1273,1.200000,0.357143,0.285714
1274,1.200000,0.357143,0.300000
1275,1.200000,0.385714,0.100000
1276,1.200000,0.385714,0.114286
1277,1.200000,0.385714,0.128571
1278,1.200000,0.385714,0.142857
1279,1.200000,0.385714,0.157143
1280,1.200000,0.385714,0.171629
1281,1.200000,0.385714,0.185714
1282,1.200000,0.385714,0.200000
1283,1.200000,0.385714,0.214286
1284,1.200000,0.385714,0.228571
1285,1.200000,0.385714,0.243057
1286,1.200000,0.385714,0.257143
1287,1.200000,0.385714,0.271629
1288,1.200000,0.385714,0.285714
1289,1.200000,0.385714,0.300000
1290,1.200000,0.414286,0.100000
1291,1.200000,0.414286,0.114286
1292,1.200000,0.414286,0.128571
1293,1.200000,0.414286,0.142857
1294,1.200000,0.414286,0.157143
1295,1.200000,0.414286,0.171629
1296,1.200000,0.414286,0.185714
1297,1.200000,0.414286,0.200000
1298,1.200000,0.414286,0.214286
1299,1.200000,0.414286,0.228571
1300,1.200000,0.414286,0.243057
1301,1.200000,0.414286,0.257143
1302,1.200000,0.414286,0.271629
1303,1.200000,0.414286,0.285714
1304,1.200000,0.414286,0.300000
1305,1.200000,0.442857,0.100000
1306,1.200000,0.442857,0.114286
1307,1.200000,0.442857,0.128571
1308,1.200000,0.442857,0.142857
1309,1.200000,0.442857,0.157143
1310,1.200000,0.442857,0.171629
1311,1.200000,0.442857,0.185714
1312,1.200000,0.442857,0.200000
1313,1.200000,0.442857,0.214286
1314,1.200000,0.442857,0.228571
1315,1.200000,0.442857,0.243057
1316,1.200000,0.442857,0.257143
1317,1.200000,0.442857,0.271629
1318,1.200000,0.442857,0.285714
1319,1.200000,0.442857,0.300000
1320,1.200000,0.471429,0.100000
1321,1.200000,0.471429,0.114286
1322,1.200000,0.471429,0.128571
1323,1.200000,0.471429,0.142857
1324,1.200000,0.471429,0.157143
1325,1.200000,0.471429,0.171629
1326,1.200000,0.471429,0.185714
1327,1.200000,0.471429,0.200000
1328,1.200000,0.471429,0.214286
1329,1.200000,0.471429,0.228571
1330,1.200000,0.471429,0.243057
1331,1.200000,0.471429,0.257143
1332,1.200000,0.471429,0.271629
1333,1.200000,0.471429,0.285714
1334,1.200000,0.471429,0.300000
1335,1.200000,0.500000,0.100000
1336,1.200000,0.500000,0.114286
1337,1.200000,0.500000,0.128571
1338,1.200000,0.500000,0.142857
1339,1.200000,0.500000,0.157143
1340,1.200000,0.500000,0.171629
1341,1.200000,0.500000,0.185714
1342,1.200000,0.500000,0.200000
1343,1.200000,0.500000,0.214286
1344,1.200000,0.500000,0.228571
1345,1.200000,0.500000,0.243057
1346,1.200000,0.500000,0.257143
1347,1.200000,0.500000,0.271629
1348,1.200000,0.500000,0.285714
1349,1.200000,0.500000,0.300000
1350,1.300000,0.100000,0.100000
1351,1.300000,0.100000,0.114286
1352,1.300000,0.100000,0.128571
1353,1.300000,0.100000,0.142857
1354,1.300000,0.100000,0.157143
1355,1.300000,0.100000,0.171629
1356,1.300000,0.100000,0.185714
1357,1.300000,0.100000,0.200000
1358,1.300000,0.100000,0.214286
1359,1.300000,0.100000,0.228571
1360,1.300000,0.100000,0.243057
1361,1.300000,0.100000,0.257143
1362,1.300000,0.100000,0.271629
1363,1.300000,0.100000,0.285714
1364,1.300000,0.100000,0.300000
1365,1.300000,0.128571,0.100000
1366,1.300000,0.128571,0.114286
1367,1.300000,0.128571,0.128571
1368,1.300000,0.128571,0.142857
1369,1.300000,0.128571,0.157143
1370,1.300000,0.128571,0.171629
1371,1.300000,0.128571,0.185714
1372,1.300000,0.128571,0.200000
1373,1.300000,0.128571,0.214286
1374,1.300000,0.128571,0.228571
1375,1.300000,0.128571,0.243057
1376,1.300000,0.128571,0.257143
1377,1.300000,0.128571,0.271629
1378,1.300000,0.128571,0.285714
1379,1.300000,0.128571,0.300000
1380,1.300000,0.157143,0.100000
1381,1.300000,0.157143,0.114286
1382,1.300000,0.157143,0.128571
1383,1.300000,0.157143,0.142857
1384,1.300000,0.157143,0.157143
1385,1.300000,0.157143,0.171629
1386,1.300000,0.157143,0.185714
1387,1.300000,0.157143,0.200000
1388,1.300000,0.157143,0.214286
1389,1.300000,0.157143,0.228571
1390,1.300000,0.157143,0.243057
1391,1.300000,0.157143,0.257143
1392,1.300000,0.157143,0.271629
1393,1.300000,0.157143,0.285714
1394,1.300000,0.157143,0.300000
1395,1.300000,0.185714,0.100000
1396,1.300000,0.185714,0.114286
1397,1.300000,0.185714,0.128571
1398,1.300000,0.185714,0.142857
1399,1.300000,0.185714,0.157143
1400,1.300000,0.185714,0.171629
1401,1.300000,0.185714,0.185714
1402,1.300000,0.185714,0.200000
1403,1.300000,0.185714,0.214286
1404,1.300000,0.185714,0.228571
1405,1.300000,0.185714,0.243057
1406,1.300000,0.185714,0.257143
1407,1.300000,0.185714,0.271629
1408,1.300000,0.185714,0.285714
1409,1.300000,0.185714,0.300000
1410,1.300000,0.214286,0.100000
1411,1.300000,0.214286,0.114286
1412,1.300000,0.214286,0.128571
1413,1.300000,0.214286,0.142857
1414,1.300000,0.214286,0.157143
1415,1.300000,0.214286,0.171629
1416,1.300000,0.214286,0.185714
1417,1.300000,0.214286,0.200000
1418,1.300000,0.214286,0.214286
1419,1.300000,0.214286,0.228571
1420,1.300000,0.214286,0.243057
1421,1.300000,0.214286,0.257143
1422,1.300000,0.214286,0.271629
1423,1.300000,0.214286,0.285714
1424,1.300000,0.214286,0.300000
1425,1.300000,0.242857,0.100000
1426,1.300000,0.242857,0.114286
1427,1.300000,0.242857,0.128571
1428,1.300000,0.242857,0.142857
1429,1.300000,0.242857,0.157143
1430,1.300000,0.242857,0.171629
1431,1.300000,0.242857,0.185714
1432,1.300000,0.242857,0.200000
1433,1.300000,0.242857,0.214286
1434,1.300000,0.242857,0.228571
1435,1.300000,0.242857,0.243057
1436,1.300000,0.242857,0.257143
1437,1.300000,0.242857,0.271629
1438,1.300000,0.242857,0.285714
1439,1.300000,0.242857,0.300000
